COLLATERAL_AGREEMENT_ID,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_CURRENCY,FACILITY_NR,DEAL_ID,CUR_RT,SECURED_LGD,RECOVER_RANK,COLLATERAL_VALUE_POST_HAIRCUT,EAD_POST_CCF,AS_OF_DT,ON_OFF_IND,DEAL_ALLOCATED_COLLATERAL_ON,DEAL_ALLOCATED_COLLATERAL_OFF,SNAPSHOT_DTE,PRIN_REM,ACCR_INT,EAD,DTE,FWD_INX,FORWARD_LOOKING_ADJ_ALLOCATED_COLLATERAL_VALUE,CORRESPONDING_TOTAL_EXPOSURE_PRE_CCF_1,CORRESPONDING_TOTAL_EXPOSURE_PRE_CCF_2,SECURED_PORTION_1,SECURED_PORTION_2,UNSECURED_LGD,FINAL_LGD_1,FINAL_LGD_2
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406211,IMEX:894152216614:001:Finance:LC-I::USD,6.871,0.04545130374833917,47,26875334,40571234.066,2024-12-31,N,182448.44171478893,0.0,2025-02-24,0.0,0.0,0.0,,,,,391962.48,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406211,IMEX:894152217463:001:Finance:LC-I::USD,6.87084,0.032679507023331444,15,159999999998,40571234.066,2024-12-31,N,95573208.8133334,0.0,2025-02-24,0.0,0.0,0.0,,,,,60403.5,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406211,IMEX:894152217463:001:Finance:LC-I::USD,6.87084,0.03908612087337637,26,4,81142468.132,2024-12-31,N,0.002389330220363202,0.0,2025-02-24,0.0,0.0,0.0,,,,,60403.5,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406211,IMEX:894152217463:001:Finance:LC-I::USD,6.87084,0.04545030338724931,47,26875334,40571234.066,2024-12-31,N,28116.27390743944,0.0,2025-02-24,0.0,0.0,0.0,,,,,60403.5,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333156774:001:Finance:INDI::USD,6.15406,0.029419200787227484,15,159999999998,152869003.273,2024-12-31,N,292906220.36049753,0.0,2025-02-25,0.0,0.0,0.0,,,,,64071.39,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333156774:001:Finance:INDI::USD,6.15406,0.03519835646777425,26,4,305738006.546,2024-12-31,N,0.007322655509103973,0.0,2025-02-25,0.0,0.0,0.0,,,,,64071.39,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333156774:001:Finance:INDI::USD,6.15406,0.04094310116429256,47,26875334,152869003.273,2024-12-31,N,86168.82935188885,0.0,2025-02-25,0.0,0.0,0.0,,,,,64071.39,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333146447:001:Finance:INDI::USD,6.62521,0.031565951186008356,15,159999999998,152869003.273,2024-12-31,N,293265182.6511782,0.0,2025-02-26,0.0,0.0,0.0,,,,,64666.58,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333146447:001:Finance:INDI::USD,6.62521,0.03775855127222816,26,4,305738006.546,2024-12-31,N,0.007331629566371101,0.0,2025-02-26,0.0,0.0,0.0,,,,,64666.58,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333146447:001:Finance:INDI::USD,6.62521,0.04391155310612005,47,26875334,152869003.273,2024-12-31,N,86274.43093430439,0.0,2025-02-26,0.0,0.0,0.0,,,,,64666.58,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333153214:001:Finance:INDI::USD,6.57844,0.031353484703672385,15,159999999998,152869003.273,2024-12-31,N,1545696800.1307254,0.0,2025-02-27,0.0,0.0,0.0,,,,,338837.43,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333153214:001:Finance:INDI::USD,6.57844,0.03750521626267311,26,4,305738006.546,2024-12-31,N,0.03864242000375118,0.0,2025-02-27,0.0,0.0,0.0,,,,,338837.43,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333153214:001:Finance:INDI::USD,6.57844,0.04361787907928283,47,26875334,152869003.273,2024-12-31,N,454721.93672192754,0.0,2025-02-27,0.0,0.0,0.0,,,,,338837.43,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333154847:001:Finance:INDI::EUR,4.938,0.023811676512693558,15,159999999998,152869003.273,2024-12-31,N,154719389.64326316,0.0,2025-02-27,0.0,0.0,0.0,,,,,33862.63,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333154847:001:Finance:INDI::EUR,4.938,0.02850553557461477,26,4,305738006.546,2024-12-31,N,0.0038679847411299292,0.0,2025-02-27,0.0,0.0,0.0,,,,,33862.63,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333154847:001:Finance:INDI::EUR,4.938,0.03317682490038665,47,26875334,152869003.273,2024-12-31,N,45516.236108575125,0.0,2025-02-27,0.0,0.0,0.0,,,,,33862.63,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333154598:001:Finance:INDI::USD,6.54545,0.03120353378934082,15,159999999998,152869003.273,2024-12-31,N,436718030.4849511,0.0,2025-03-03,0.0,0.0,0.0,,,,,95663.09,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333154598:001:Finance:INDI::USD,6.54545,0.03732641517715396,26,4,305738006.546,2024-12-31,N,0.010917950762260254,0.0,2025-03-03,0.0,0.0,0.0,,,,,95663.09,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333154598:001:Finance:INDI::USD,6.54545,0.04341059940018899,47,26875334,152869003.273,2024-12-31,N,128476.21125094367,0.0,2025-03-03,0.0,0.0,0.0,,,,,95663.09,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010913530:001:Finance:T/R::USD,6.85858,0.032624017753754564,15,159999999998,171346799.51,2024-12-31,N,1729370243.4855647,0.0,2025-03-04,0.0,0.0,0.0,,,,,668127.07,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010913530:001:Finance:T/R::USD,6.85858,0.03901997438042637,26,4,342693599.02,2024-12-31,N,0.04323425608767955,0.0,2025-03-04,0.0,0.0,0.0,,,,,668127.07,,,0.52,,
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010913530:001:Finance:T/R::USD,6.85858,0.045373643145996456,47,63651116,856733997.55,2024-12-31,N,917522.6057042198,0.0,2025-03-04,0.0,0.0,0.0,,,,,668127.07,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333154829:001:Finance:INDI::USD,6.54545,0.03120353378934082,15,159999999998,152869003.273,2024-12-31,N,146176032.15380904,0.0,2025-03-05,0.0,0.0,0.0,,,,,32019.86,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333154829:001:Finance:INDI::USD,6.54545,0.03732641517715396,26,4,305738006.546,2024-12-31,N,0.0036544008038909065,0.0,2025-03-05,0.0,0.0,0.0,,,,,32019.86,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333154829:001:Finance:INDI::USD,6.54545,0.04341059940018899,47,26875334,152869003.273,2024-12-31,N,43002.90227532671,0.0,2025-03-05,0.0,0.0,0.0,,,,,32019.86,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406211,IMEX:894152220100:001:Finance:LC-I::USD,6.77844,0.032261065408484724,15,159999999998,40571234.066,2024-12-31,N,91026054.72656217,0.0,2025-03-06,0.0,0.0,0.0,,,,,57529.64,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406211,IMEX:894152220100:001:Finance:LC-I::USD,6.77844,0.038587294993518984,26,4,81142468.132,2024-12-31,N,0.0022756513681925,0.0,2025-03-06,0.0,0.0,0.0,,,,,57529.64,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406211,IMEX:894152220100:001:Finance:LC-I::USD,6.77844,0.04487216923019233,47,26875334,40571234.066,2024-12-31,N,26778.566077071435,0.0,2025-03-06,0.0,0.0,0.0,,,,,57529.64,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010914414:004:Finance:T/R::USD,6.86482,0.03265226144635058,15,159999999998,171346799.51,2024-12-31,N,816107305.9145362,0.0,2025-03-10,0.0,0.0,0.0,,,,,315953.19,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010914414:004:Finance:T/R::USD,6.86482,0.03905364262816724,26,4,342693599.02,2024-12-31,N,0.02040268264811844,0.0,2025-03-10,0.0,0.0,0.0,,,,,315953.19,,,0.52,,
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010914414:004:Finance:T/R::USD,6.86482,0.045412662951109906,47,63651116,856733997.55,2024-12-31,N,432988.195950306,0.0,2025-03-10,0.0,0.0,0.0,,,,,315953.19,,,0.52,,
CLS:180000000000000000102012:2:0,E001,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.04969864043244687,8,29120000,53992899.0,2024-12-31,N,3977523.899934495,0.0,2025-03-10,0.0,0.0,0.0,,,,,1619620.81,,,0.52,,
CLS:180000000000000001499921:10:0,G007,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.03135789263414268,15,1279999999984,215971596.0,2024-12-31,N,174836215379.55057,0.0,2025-03-10,0.0,0.0,0.0,,,,,1619620.81,,,0.52,,
CLS:180000000000000000103971:1:2,P001,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.06173246783783093,30,74400000,53992899.0,2024-12-31,N,10162355.019063408,0.0,2025-03-10,0.0,0.0,0.0,,,,,1619620.81,,,0.52,,
CLS:180000000000000001499921:17:1,P002,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.006351757272345604,31,38880000,134982247.5,2024-12-31,N,5310650.042220232,0.0,2025-03-10,0.0,0.0,0.0,,,,,1619620.81,,,0.52,,
CLS:180000000000000001499921:27:0,T001,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.03135789263414268,45,11699064,26996449.5,2024-12-31,N,1597984.432241183,0.0,2025-03-10,0.0,0.0,0.0,,,,,1619620.81,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333150896:001:Finance:INDI::EUR,4.94367,0.02383804810117829,15,159999999998,152869003.273,2024-12-31,N,268694085.5878266,0.0,2025-03-14,0.0,0.0,0.0,,,,,58936.74,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333150896:001:Finance:INDI::EUR,4.94367,0.028537029230995326,26,4,305738006.546,2024-12-31,N,0.006717352139779633,0.0,2025-03-14,0.0,0.0,0.0,,,,,58936.74,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333150896:001:Finance:INDI::EUR,4.94367,0.03321339072928975,47,26875334,152869003.273,2024-12-31,N,79045.96488385726,0.0,2025-03-14,0.0,0.0,0.0,,,,,58936.74,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010915093:001:Finance:T/R::USD,6.70857,0.03194429209451799,15,159999999998,171346799.51,2024-12-31,N,1990218393.9329958,0.0,2025-03-17,0.0,0.0,0.0,,,,,762767.5,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010915093:001:Finance:T/R::USD,6.70857,0.03820963960010526,26,4,342693599.02,2024-12-31,N,0.049755459848946845,0.0,2025-03-17,0.0,0.0,0.0,,,,,762767.5,,,0.52,,
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010915093:001:Finance:T/R::USD,6.70857,0.044434437187908626,47,63651116,856733997.55,2024-12-31,N,1055916.3797345124,0.0,2025-03-17,0.0,0.0,0.0,,,,,762767.5,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406211,IMEX:894152222224:001:Finance:LC-I::USD,6.20138,0.029635455041948422,15,159999999998,40571234.066,2024-12-31,N,120543664.67878726,0.0,2025-03-17,0.0,0.0,0.0,,,,,76185.15,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406211,IMEX:894152222224:001:Finance:LC-I::USD,6.20138,0.035456310647198674,26,4,81142468.132,2024-12-31,N,0.003013591617007352,0.0,2025-03-17,0.0,0.0,0.0,,,,,76185.15,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406211,IMEX:894152222224:001:Finance:LC-I::USD,6.20138,0.041242249106976936,47,26875334,40571234.066,2024-12-31,N,35462.22561737912,0.0,2025-03-17,0.0,0.0,0.0,,,,,76185.15,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406211,IMEX:894152221840:001:Finance:LC-I::USD,6.20138,0.029635455041948422,15,159999999998,40571234.066,2024-12-31,N,103067122.41506426,0.0,2025-03-21,0.0,0.0,0.0,,,,,65139.75,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406211,IMEX:894152221840:001:Finance:LC-I::USD,6.20138,0.035456310647198674,26,4,81142468.132,2024-12-31,N,0.0025766780604088153,0.0,2025-03-21,0.0,0.0,0.0,,,,,65139.75,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406211,IMEX:894152221840:001:Finance:LC-I::USD,6.20138,0.041242249106976936,47,26875334,40571234.066,2024-12-31,N,30320.876327731476,0.0,2025-03-21,0.0,0.0,0.0,,,,,65139.75,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333152108:001:Finance:INDI::USD,6.54468,0.031200033042371622,15,159999999998,152869003.273,2024-12-31,N,218318748.79868937,0.0,2025-03-24,0.0,0.0,0.0,,,,,47857.36,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333152108:001:Finance:INDI::USD,6.54468,0.03732224082932778,26,4,305738006.546,2024-12-31,N,0.00545796872003546,0.0,2025-03-24,0.0,0.0,0.0,,,,,47857.36,,,0.52,,
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333152108:001:Finance:INDI::USD,6.54468,0.043405760105275526,47,26875334,152869003.273,2024-12-31,N,64226.25981243671,0.0,2025-03-24,0.0,0.0,0.0,,,,,47857.36,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406211,IMEX:894152223492:001:Finance:LC-I::USD,6.17466,0.029513361363605828,15,159999999998,40571234.066,2024-12-31,N,200023103.65678734,0.0,2025-03-31,0.0,0.0,0.0,2025-03-31,0.008,201623288.48604164,0.0,126417.18,1.0,1.0,0.52,0.029513361363605828,0.029513361363605828
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406211,IMEX:894152223492:001:Finance:LC-I::USD,6.17466,0.035310675274271786,26,4,81142468.132,2024-12-31,N,0.005000577591482191,0.0,2025-03-31,0.0,0.0,0.0,2025-03-31,0.008,0.0050405822122140485,0.0,126417.18,1.0,3.9872604437261206e-08,0.52,0.035310675274271786,0.5199999806741743
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406211,IMEX:894152223492:001:Finance:LC-I::USD,6.17466,0.04107335826139802,47,26875334,40571234.066,2024-12-31,N,58843.942147161586,0.0,2025-03-31,0.0,0.0,0.0,2025-03-31,0.008,59314.693684338876,0.0,126417.18,1.0,0.46919804479374466,0.52,0.04107335826139802,0.2952885560966137
CLS:180000000000000001005912:1:1,P001,HKD,CLS:0001267678,ALS:18100694000000000015208468,2.8,0.027237354085603127,30,10824186,66954.2,2024-12-31,N,10824186.0,0.0,2025-04-07,0.0,0.0,0.0,,,,,67086.15,,,0.52,,
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010915672:001:Finance:T/R::EUR,5.113,0.024624630760687216,15,159999999998,171346799.51,2024-12-31,N,251230724.28345513,0.0,2025-05-02,0.0,0.0,0.0,,,,,96411.36,,,0.52,,
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010915672:001:Finance:T/R::EUR,5.113,0.029476309036822967,26,4,342693599.02,2024-12-31,N,0.006280768107164888,0.0,2025-05-02,0.0,0.0,0.0,,,,,96411.36,,,0.52,,
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010915672:001:Finance:T/R::EUR,5.113,0.034303854263429745,47,63651116,856733997.55,2024-12-31,N,133291.21953256175,0.0,2025-05-02,0.0,0.0,0.0,,,,,96411.36,,,0.52,,
CLS:180000000000000001013009:1:1,P001,HKD,CLS:0001332751,ALS:18100694000000000015306689,2.75,0.02676399026763998,30,8841945,342547.28,2024-12-31,N,8841945.0,0.0,2027-01-11,0.0,0.0,0.0,,,,,343102.98,,,0.52,,
CLS:180000000000000001013113:3:0,G007,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.01323263406751829,15,79999999999,110718.38,2024-12-31,N,79999999999.0,0.0,2027-03-05,0.0,0.0,0.0,,,,,110946.09,,,0.52,,
CLS:180000000000000001013113:2:1,P002,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.0026606472818283544,31,2695384,110718.38,2024-12-31,N,2695383.9999999995,0.0,2027-03-05,0.0,0.0,0.0,,,,,110946.09,,,0.52,,
CLS:180000000000000000029713:1:1,P001,HKD,CLS:0001345606,ALS:18100694000000000015333335,2.5,0.024390243902438935,30,21220668,455759.42,2024-12-31,N,12292118.4879467,0.0,2027-05-06,0.0,0.0,0.0,,,,,456596.85,,,0.52,,
CLS:180000000000000001017454:1:1,P001,HKD,CLS:0001370471,ALS:18100694000000000015386218,2.5,0.024390243902438935,30,3750364,239324.31,2024-12-31,N,3750364.0,0.0,2027-12-17,0.0,0.0,0.0,,,,,239575.24,,,0.52,,
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2028-03-04,0.0,0.0,0.0,,,,,1445787.96,,,0.52,,
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2028-08-08,0.0,0.0,0.0,,,,,854683.67,,,0.52,,
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2029-06-24,0.0,0.0,0.0,,,,,349945.53,,,0.52,,
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2029-09-30,0.0,0.0,0.0,2029-09-30,0.048,20773569616.897694,0.0,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2029-09-30,0.0,0.0,0.0,2029-09-30,0.048,11580842.256000001,0.0,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2032-05-14,0.0,0.0,0.0,,,,,1228388.12,,,0.52,,
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2032-12-27,0.0,0.0,0.0,,,,,216498.09,,,0.52,,
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2034-07-28,0.0,0.0,0.0,,,,,137115.58,,,0.52,,
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2035-05-24,0.0,0.0,0.0,,,,,687937.68,,,0.52,,
CLS:180000000000000001024183:1:1,P001,HKD,CLS:0001429892,ALS:18100694000000000015499411,2.75,0.02676399026763998,30,13659267,549910.11,2024-12-31,N,13659267.0,0.0,2039-10-30,0.0,0.0,0.0,,,,,549992.74,,,0.52,,
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2034-03-31,759.5688289856,0.1693840078,759.7382129934,2034-03-31,0.033,833755.9929999999,759.7382129934,137115.58,1.0,1.0,0.52,0.010792802179137584,0.010792802179137584
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2033-12-31,4807.8424873224,1.0721498807,4808.9146372031,2033-12-31,0.034,834563.1140000001,4808.9146372031,137115.58,1.0,1.0,0.52,0.010792802179137584,0.010792802179137584
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2033-09-30,8828.8724772809,1.3125114945,8830.1849887754,2033-09-30,0.035,835370.235,8830.1849887754,137115.58,1.0,1.0,0.52,0.010792802179137584,0.010792802179137584
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2033-06-30,12822.0456995625,1.906141742,12823.9518413045,2033-06-30,0.036,836177.356,12823.9518413045,137115.58,1.0,1.0,0.52,0.010792802179137584,0.010792802179137584
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2032-09-30,13677.7811549956,2.7762281602,13680.5573831558,2032-09-30,0.04,1708940.48,13680.5573831558,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2034-06-30,15198.7441042933,7.3868356515,15206.1309399448,2034-06-30,0.032,6041936.88,15206.1309399448,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2033-03-31,16787.9064526875,3.7437066518,16791.6501593393,2033-03-31,0.037,836984.477,16791.6501593393,137115.58,1.0,1.0,0.52,0.010792802179137584,0.010792802179137584
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333144617:001:Finance:INDI::EUR,5.04367,0.02430280451412381,15,159999999998,152869003.273,2024-12-31,N,93535788.06811316,0.0,2024-12-31,20418.48,177.36,20595.84,2024-12-31,0.0,93535788.06811316,20595.84,20595.84,1.0,1.0,0.52,0.02430280451412381,0.02430280451412381
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333144617:001:Finance:INDI::EUR,5.04367,0.02909202584333359,26,4,305738006.546,2024-12-31,N,0.0023383947017320593,0.0,2024-12-31,20418.48,177.36,20595.84,2024-12-31,0.0,0.0023383947017320593,0.0023383947017320593,20595.84,1.0,1.1353723381673481e-07,0.52,0.02909202584333359,0.5199999442636666
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333144617:001:Finance:INDI::EUR,5.04367,0.03385773922248858,47,26875334,152869003.273,2024-12-31,N,27516.89380449453,0.0,2024-12-31,20418.48,177.36,20595.84,2024-12-31,0.0,27516.89380449453,20595.84,20595.84,1.0,1.0,0.52,0.03385773922248858,0.03385773922248858
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2032-12-31,20729.3201914297,4.6226427402,20733.9428341699,2032-12-31,0.039,838598.7189999999,20733.9428341699,137115.58,1.0,1.0,0.52,0.010792802179137584,0.010792802179137584
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2032-06-30,21031.2382241745,4.2687856415,21035.507009816,2032-06-30,0.043,1713870.116,21035.507009816,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001022960:4:1,P005,HKD,CLS:0001419711,ALS:18100694000000000015478058,2.75,0.010792802179137584,34,807121,137074.38,2024-12-31,N,807121.0,0.0,2032-09-30,24643.0272575897,3.6634640062,24646.6907215959,2032-09-30,0.04,839405.8400000001,24646.6907215959,137115.58,1.0,1.0,0.52,0.010792802179137584,0.010792802179137584
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406213,IMEX:894131259340:001:Finance:D/P::USD,6.20701,0.02966117474157104,15,159999999998,36344903.059999995,2024-12-31,N,873221385.74001,0.0,2024-12-31,24912.89,60.09,24972.98,2024-12-31,0.0,873221385.74001,24972.98,24972.98,1.0,1.0,0.52,0.02966117474157104,0.02966117474157104
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406213,IMEX:894131259340:001:Finance:D/P::USD,6.20701,0.03548698906594927,26,4,72689806.11999999,2024-12-31,N,0.021830534643773134,0.0,2024-12-31,24912.89,60.09,24972.98,2024-12-31,0.0,0.021830534643773134,0.021830534643773134,24972.98,1.0,8.741661845632013e-07,0.52,0.03548698906594927,0.5199995764551099
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406213,IMEX:894131259340:001:Finance:D/P::USD,6.20701,0.04127782580140826,47,26875334,36344903.059999995,2024-12-31,N,256889.26811333286,0.0,2024-12-31,24912.89,60.09,24972.98,2024-12-31,0.0,256889.26811333286,24972.98,24972.98,1.0,1.0,0.52,0.04127782580140826,0.04127782580140826
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406211,IMEX:894152214297:001:Finance:LC-I::USD,6.87226,0.03268593338533954,15,159999999998,40571234.066,2024-12-31,N,42241480.16924469,0.0,2024-12-31,26697.16,0.0,26697.16,2024-12-31,0.0,42241480.16924469,26697.16,26697.16,1.0,1.0,0.52,0.03268593338533954,0.03268593338533954
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406211,IMEX:894152214297:001:Finance:LC-I::USD,6.87226,0.03909378142814168,26,4,81142468.132,2024-12-31,N,0.001056037004244318,0.0,2024-12-31,26697.16,0.0,26697.16,2024-12-31,0.0,0.001056037004244318,0.001056037004244318,26697.16,1.0,3.955615519569565e-08,0.52,0.03909378142814168,0.519999980977199
